SIP_Date,Ticker,Year_Month,Year,Month_Number,SIP_Buy_Price,SIP_Close_Price,Day_of_Month_Executed
2021-07-01,BAJFINANCE.NS,2021-07,2021,7,580.949,596.715,1
2021-08-02,BAJFINANCE.NS,2021-08,2021,8,604.6429,620.05,2
2021-09-01,BAJFINANCE.NS,2021-09,2021,9,733.2751,751.96,1
2021-10-01,BAJFINANCE.NS,2021-10,2021,10,733.5824,752.275,1
2021-11-01,BAJFINANCE.NS,2021-11,2021,11,722.9727,741.395,1
2021-12-01,BAJFINANCE.NS,2021-12,2021,12,686.3801,703.87,1
2022-01-03,BAJFINANCE.NS,2022-01,2022,1,704.0206,721.96,3
2022-02-01,BAJFINANCE.NS,2022-02,2022,2,684.0299,701.46,1
2022-03-02,BAJFINANCE.NS,2022-03,2022,3,666.1797,683.155,2
2022-04-01,BAJFINANCE.NS,2022-04,2022,4,722.4022,740.81,1
2022-05-02,BAJFINANCE.NS,2022-05,2022,5,646.1501,662.615,2
2022-06-01,BAJFINANCE.NS,2022-06,2022,6,586.0808,601.015,1
2022-07-01,BAJFINANCE.NS,2022-07,2022,7,549.4826,561.44,1
2022-08-01,BAJFINANCE.NS,2022-08,2022,8,710.6358,726.1,1
2022-09-01,BAJFINANCE.NS,2022-09,2022,9,702.8355,718.13,1
2022-10-03,BAJFINANCE.NS,2022-10,2022,10,701.9058,717.18,3
2022-11-01,BAJFINANCE.NS,2022-11,2022,11,705.5955,720.95,1
2022-12-01,BAJFINANCE.NS,2022-12,2022,12,660.4039,674.775,1
2023-01-02,BAJFINANCE.NS,2023-01,2023,1,641.4171,655.375,2
2023-02-01,BAJFINANCE.NS,2023-02,2023,2,569.3307,581.72,1
2023-03-01,BAJFINANCE.NS,2023-03,2023,3,602.3765,615.485,1
2023-04-03,BAJFINANCE.NS,2023-04,2023,4,559.3333,571.505,3
2023-05-02,BAJFINANCE.NS,2023-05,2023,5,611.6058,624.915,2
2023-06-01,BAJFINANCE.NS,2023-06,2023,6,689.0554,704.05,1
2023-07-03,BAJFINANCE.NS,2023-07,2023,7,720.7321,733.3,3
2023-08-01,BAJFINANCE.NS,2023-08,2023,8,714.5105,726.97,1
2023-09-01,BAJFINANCE.NS,2023-09,2023,9,719.5132,732.06,1
2023-10-03,BAJFINANCE.NS,2023-10,2023,10,783.1044,796.76,3
2023-11-01,BAJFINANCE.NS,2023-11,2023,11,734.384,747.19,1
2023-12-01,BAJFINANCE.NS,2023-12,2023,12,713.4932,725.935,1
2024-01-01,BAJFINANCE.NS,2024-01,2024,1,717.3952,729.905,1
2024-02-01,BAJFINANCE.NS,2024-02,2024,2,662.7727,674.33,1
2024-03-01,BAJFINANCE.NS,2024-03,2024,3,645.8823,657.145,1
2024-04-01,BAJFINANCE.NS,2024-04,2024,4,712.6676,725.095,1
2024-05-02,BAJFINANCE.NS,2024-05,2024,5,676.4738,688.27,2
2024-06-03,BAJFINANCE.NS,2024-06,2024,6,679.7025,691.555,3
2024-07-01,BAJFINANCE.NS,2024-07,2024,7,718.7938,727.675,1
2024-08-01,BAJFINANCE.NS,2024-08,2024,8,668.9003,677.165,1
2024-09-02,BAJFINANCE.NS,2024-09,2024,9,734.9245,744.005,2
2024-10-01,BAJFINANCE.NS,2024-10,2024,10,760.8986,770.3,1
2024-11-01,BAJFINANCE.NS,2024-11,2024,11,683.9098,692.36,1
2024-12-02,BAJFINANCE.NS,2024-12,2024,12,656.948,665.065,2
2025-01-01,BAJFINANCE.NS,2025-01,2025,1,685.0656,693.53,1
2025-02-01,BAJFINANCE.NS,2025-02,2025,2,790.246,800.01,1
2025-03-03,BAJFINANCE.NS,2025-03,2025,3,852.2548,862.785,3
2025-04-01,BAJFINANCE.NS,2025-04,2025,4,859.204,869.82,1
2025-05-02,BAJFINANCE.NS,2025-05,2025,5,876.0261,886.85,2
2025-06-02,BAJFINANCE.NS,2025-06,2025,6,906.2789,911.85,2
2025-07-01,BAJFINANCE.NS,2025-07,2025,7,930.9274,936.65,1
2025-08-01,BAJFINANCE.NS,2025-08,2025,8,870.2504,875.6,1
2025-09-01,BAJFINANCE.NS,2025-09,2025,9,883.9164,889.35,1
2025-10-01,BAJFINANCE.NS,2025-10,2025,10,981.6655,987.7,1
2025-11-03,BAJFINANCE.NS,2025-11,2025,11,1036.7271,1043.1,3
2025-12-01,BAJFINANCE.NS,2025-12,2025,12,1014.8614,1021.1,1
2026-01-01,BAJFINANCE.NS,2026-01,2026,1,967.1547,973.1,1
2026-02-02,BAJFINANCE.NS,2026-02,2026,2,898.1787,903.7,2
2026-03-02,BAJFINANCE.NS,2026-03,2026,3,972.2733,978.25,2
2026-04-01,BAJFINANCE.NS,2026-04,2026,4,812.3066,817.3,1
2026-05-01,BAJFINANCE.NS,2026-05,2026,5,931.2753,937.0,1
2026-06-01,BAJFINANCE.NS,2026-06,2026,6,883.6182,889.05,1
2026-07-01,BAJFINANCE.NS,2026-07,2026,7,1014.9,1014.9,1
2026-08-03,BAJFINANCE.NS,2026-08,2026,8,1153.0,1153.0,3
2026-09-01,BAJFINANCE.NS,2026-09,2026,9,1053.9,1053.9,1
2021-07-23,ETERNAL.NS,2021-07,2021,7,126.0,126.0,23
2021-08-02,ETERNAL.NS,2021-08,2021,8,139.7,139.7,2
2021-09-01,ETERNAL.NS,2021-09,2021,9,132.6,132.6,1
2021-10-01,ETERNAL.NS,2021-10,2021,10,138.0,138.0,1
2021-11-01,ETERNAL.NS,2021-11,2021,11,132.65,132.65,1
2021-12-01,ETERNAL.NS,2021-12,2021,12,151.4,151.4,1
2022-01-03,ETERNAL.NS,2022-01,2022,1,141.35,141.35,3
2022-02-01,ETERNAL.NS,2022-02,2022,2,94.55,94.55,1
2022-03-02,ETERNAL.NS,2022-03,2022,3,79.85,79.85,2
2022-04-01,ETERNAL.NS,2022-04,2022,4,84.3,84.3,1
2022-05-02,ETERNAL.NS,2022-05,2022,5,69.5,69.5,2
2022-06-01,ETERNAL.NS,2022-06,2022,6,74.7,74.7,1
2022-07-01,ETERNAL.NS,2022-07,2022,7,56.15,56.15,1
2022-08-01,ETERNAL.NS,2022-08,2022,8,46.3,46.3,1
2022-09-01,ETERNAL.NS,2022-09,2022,9,62.45,62.45,1
2022-10-03,ETERNAL.NS,2022-10,2022,10,61.9,61.9,3
2022-11-01,ETERNAL.NS,2022-11,2022,11,63.5,63.5,1
2022-12-01,ETERNAL.NS,2022-12,2022,12,66.65,66.65,1
2023-01-02,ETERNAL.NS,2023-01,2023,1,60.3,60.3,2
2023-02-01,ETERNAL.NS,2023-02,2023,2,48.15,48.15,1
2023-03-01,ETERNAL.NS,2023-03,2023,3,54.95,54.95,1
2023-04-03,ETERNAL.NS,2023-04,2023,4,51.95,51.95,3
2023-05-02,ETERNAL.NS,2023-05,2023,5,63.45,63.45,2
2023-06-01,ETERNAL.NS,2023-06,2023,6,67.95,67.95,1
2023-07-03,ETERNAL.NS,2023-07,2023,7,75.65,75.65,3
2023-08-01,ETERNAL.NS,2023-08,2023,8,84.75,84.75,1
2023-09-01,ETERNAL.NS,2023-09,2023,9,97.2,97.2,1
2023-10-03,ETERNAL.NS,2023-10,2023,10,105.3,105.3,3
2023-11-01,ETERNAL.NS,2023-11,2023,11,103.7,103.7,1
2023-12-01,ETERNAL.NS,2023-12,2023,12,116.3,116.3,1
2024-01-01,ETERNAL.NS,2024-01,2024,1,124.5,124.5,1
2024-02-01,ETERNAL.NS,2024-02,2024,2,140.55,140.55,1
2024-03-01,ETERNAL.NS,2024-03,2024,3,166.5,166.5,1
2024-04-01,ETERNAL.NS,2024-04,2024,4,184.5,184.5,1
2024-05-02,ETERNAL.NS,2024-05,2024,5,195.45,195.45,2
2024-06-03,ETERNAL.NS,2024-06,2024,6,175.45,175.45,3
2024-07-01,ETERNAL.NS,2024-07,2024,7,203.97,203.97,1
2024-08-01,ETERNAL.NS,2024-08,2024,8,234.09,234.09,1
2024-09-02,ETERNAL.NS,2024-09,2024,9,244.45,244.45,2
2024-10-01,ETERNAL.NS,2024-10,2024,10,274.15,274.15,1
2024-11-01,ETERNAL.NS,2024-11,2024,11,248.99,248.99,1
2024-12-02,ETERNAL.NS,2024-12,2024,12,282.5,282.5,2
2025-01-01,ETERNAL.NS,2025-01,2025,1,276.5,276.5,1
2025-02-01,ETERNAL.NS,2025-02,2025,2,236.32,236.32,1
2025-03-03,ETERNAL.NS,2025-03,2025,3,222.14,222.14,3
2025-04-01,ETERNAL.NS,2025-04,2025,4,202.01,202.01,1
2025-05-02,ETERNAL.NS,2025-05,2025,5,234.1,234.1,2
2025-06-02,ETERNAL.NS,2025-06,2025,6,241.2,241.2,2
2025-07-01,ETERNAL.NS,2025-07,2025,7,261.0,261.0,1
2025-08-01,ETERNAL.NS,2025-08,2025,8,304.75,304.75,1
2025-09-01,ETERNAL.NS,2025-09,2025,9,321.1,321.1,1
2025-10-01,ETERNAL.NS,2025-10,2025,10,329.0,329.0,1
2025-11-03,ETERNAL.NS,2025-11,2025,11,322.6,322.6,3
2025-12-01,ETERNAL.NS,2025-12,2025,12,301.5,301.5,1
2026-01-01,ETERNAL.NS,2026-01,2026,1,283.8,283.8,1
2026-02-02,ETERNAL.NS,2026-02,2026,2,272.65,272.65,2
2026-03-02,ETERNAL.NS,2026-03,2026,3,242.87,242.87,2
2026-04-01,ETERNAL.NS,2026-04,2026,4,236.52,236.52,1
2026-05-01,ETERNAL.NS,2026-05,2026,5,247.03,247.03,1
2026-06-01,ETERNAL.NS,2026-06,2026,6,248.1,248.1,1
2026-07-01,ETERNAL.NS,2026-07,2026,7,279.7,279.7,1
2026-08-03,ETERNAL.NS,2026-08,2026,8,310.5,310.5,3
2026-09-01,ETERNAL.NS,2026-09,2026,9,327.75,327.75,1
2010-01-04,HDFCBANK.NS,2010-01,2010,1,73.7252,85.285,4
2010-02-01,HDFCBANK.NS,2010-02,2010,2,69.1457,79.9875,1
2010-03-02,HDFCBANK.NS,2010-03,2010,3,75.4217,87.2475,2
2010-04-01,HDFCBANK.NS,2010-04,2010,4,83.8198,96.9625,1
2010-05-03,HDFCBANK.NS,2010-05,2010,5,85.1403,98.49,3
2010-06-01,HDFCBANK.NS,2010-06,2010,6,80.1826,92.755,1
2010-07-01,HDFCBANK.NS,2010-07,2010,7,82.9726,95.37,1
2010-08-02,HDFCBANK.NS,2010-08,2010,8,92.9319,106.8175,2
2010-09-01,HDFCBANK.NS,2010-09,2010,9,93.4931,107.4625,1
2010-10-01,HDFCBANK.NS,2010-10,2010,10,108.7835,125.0375,1
2010-11-01,HDFCBANK.NS,2010-11,2010,11,102.191,117.46,1
2010-12-01,HDFCBANK.NS,2010-12,2010,12,102.9675,118.3525,1
2011-01-03,HDFCBANK.NS,2011-01,2011,1,103.9876,119.525,3
2011-02-01,HDFCBANK.NS,2011-02,2011,2,88.7233,101.98,1
2011-03-01,HDFCBANK.NS,2011-03,2011,3,93.0472,106.95,1
2011-04-01,HDFCBANK.NS,2011-04,2011,4,101.5189,116.6875,1
2011-05-02,HDFCBANK.NS,2011-05,2011,5,99.6223,114.5075,2
2011-06-01,HDFCBANK.NS,2011-06,2011,6,104.3225,119.91,1
2011-07-01,HDFCBANK.NS,2011-07,2011,7,109.559,125.0625,1
2011-08-01,HDFCBANK.NS,2011-08,2011,8,106.8762,122.0,1
2011-09-02,HDFCBANK.NS,2011-09,2011,9,103.5472,118.2,2
2011-10-03,HDFCBANK.NS,2011-10,2011,10,99.8788,114.0125,3
2011-11-01,HDFCBANK.NS,2011-11,2011,11,105.6278,120.575,1
2011-12-01,HDFCBANK.NS,2011-12,2011,12,99.3204,113.375,1
2012-01-02,HDFCBANK.NS,2012-01,2012,1,93.4838,106.7125,2
2012-02-01,HDFCBANK.NS,2012-02,2012,2,108.8801,124.2875,1
2012-03-01,HDFCBANK.NS,2012-03,2012,3,112.5704,128.5,1
2012-04-02,HDFCBANK.NS,2012-04,2012,4,115.7132,132.0875,2
2012-05-02,HDFCBANK.NS,2012-05,2012,5,120.4328,137.475,2
2012-06-01,HDFCBANK.NS,2012-06,2012,6,107.4018,122.6,1
2012-07-02,HDFCBANK.NS,2012-07,2012,7,126.6922,143.4875,2
2012-08-01,HDFCBANK.NS,2012-08,2012,8,129.4625,146.625,1
2012-09-03,HDFCBANK.NS,2012-09,2012,9,130.3344,147.6125,3
2012-10-01,HDFCBANK.NS,2012-10,2012,10,137.4863,155.7125,1
2012-11-01,HDFCBANK.NS,2012-11,2012,11,138.7555,157.15,1
2012-12-03,HDFCBANK.NS,2012-12,2012,12,151.6356,171.7375,3
2013-01-01,HDFCBANK.NS,2013-01,2013,1,151.0948,171.125,1
2013-02-01,HDFCBANK.NS,2013-02,2013,2,141.3051,160.0375,1
2013-03-01,HDFCBANK.NS,2013-03,2013,3,137.409,155.625,1
2013-04-01,HDFCBANK.NS,2013-04,2013,4,137.707,155.9625,1
2013-05-02,HDFCBANK.NS,2013-05,2013,5,152.8607,173.125,2
2013-06-03,HDFCBANK.NS,2013-06,2013,6,152.1212,172.2875,3
2013-07-01,HDFCBANK.NS,2013-07,2013,7,148.8512,167.1875,1
2013-08-01,HDFCBANK.NS,2013-08,2013,8,140.7159,158.05,1
2013-09-02,HDFCBANK.NS,2013-09,2013,9,131.2117,147.375,2
2013-10-01,HDFCBANK.NS,2013-10,2013,10,136.1418,152.9125,1
2013-11-01,HDFCBANK.NS,2013-11,2013,11,152.201,170.95,1
2013-12-02,HDFCBANK.NS,2013-12,2013,12,147.1929,165.325,2
2014-01-01,HDFCBANK.NS,2014-01,2014,1,148.0499,166.2875,1
2014-02-03,HDFCBANK.NS,2014-02,2014,2,139.4471,156.625,3
2014-03-03,HDFCBANK.NS,2014-03,2014,3,148.2836,166.55,3
2014-04-01,HDFCBANK.NS,2014-04,2014,4,164.2872,184.525,1
2014-05-02,HDFCBANK.NS,2014-05,2014,5,159.613,179.275,2
2014-06-02,HDFCBANK.NS,2014-06,2014,6,182.3831,204.85,2
2014-07-01,HDFCBANK.NS,2014-07,2014,7,184.8011,205.825,1
2014-08-01,HDFCBANK.NS,2014-08,2014,8,183.0391,203.8625,1
2014-09-01,HDFCBANK.NS,2014-09,2014,9,188.819,210.3,1
2014-10-01,HDFCBANK.NS,2014-10,2014,10,194.8347,217.0,1
2014-11-03,HDFCBANK.NS,2014-11,2014,11,204.4193,227.675,3
2014-12-01,HDFCBANK.NS,2014-12,2014,12,213.2407,237.5,1
2015-01-01,HDFCBANK.NS,2015-01,2015,1,213.7008,238.0125,1
2015-02-02,HDFCBANK.NS,2015-02,2015,2,242.7802,270.4,2
2015-03-02,HDFCBANK.NS,2015-03,2015,3,242.9934,270.6375,2
2015-04-01,HDFCBANK.NS,2015-04,2015,4,231.9273,258.3125,1
2015-05-04,HDFCBANK.NS,2015-05,2015,5,224.6771,250.2375,4
2015-06-01,HDFCBANK.NS,2015-06,2015,6,232.5894,259.05,1
2015-07-01,HDFCBANK.NS,2015-07,2015,7,240.7039,268.0875,1
2015-08-03,HDFCBANK.NS,2015-08,2015,8,247.7259,273.85,3
2015-09-01,HDFCBANK.NS,2015-09,2015,9,226.1736,250.025,1
2015-10-01,HDFCBANK.NS,2015-10,2015,10,241.4502,266.9125,1
2015-11-02,HDFCBANK.NS,2015-11,2015,11,244.9442,270.775,2
2015-12-01,HDFCBANK.NS,2015-12,2015,12,244.9216,270.75,1
2016-01-01,HDFCBANK.NS,2016-01,2016,1,246.2219,272.1875,1
2016-02-01,HDFCBANK.NS,2016-02,2016,2,239.6635,264.9375,1
2016-03-01,HDFCBANK.NS,2016-03,2016,3,222.5666,246.0375,1
2016-04-01,HDFCBANK.NS,2016-04,2016,4,240.7265,266.1125,1
2016-05-02,HDFCBANK.NS,2016-05,2016,5,252.7577,279.4125,2
2016-06-01,HDFCBANK.NS,2016-06,2016,6,265.7614,293.7875,1
2016-07-01,HDFCBANK.NS,2016-07,2016,7,267.7945,293.625,1
2016-08-01,HDFCBANK.NS,2016-08,2016,8,283.2534,310.575,1
2016-09-01,HDFCBANK.NS,2016-09,2016,9,292.6929,320.925,1
2016-10-03,HDFCBANK.NS,2016-10,2016,10,293.4908,321.8,3
2016-11-01,HDFCBANK.NS,2016-11,2016,11,287.2435,314.95,1
2016-12-01,HDFCBANK.NS,2016-12,2016,12,272.9817,299.3125,1
2017-01-02,HDFCBANK.NS,2017-01,2017,1,272.9474,299.275,2
2017-02-01,HDFCBANK.NS,2017-02,2017,2,297.709,326.425,1
2017-03-01,HDFCBANK.NS,2017-03,2017,3,317.3062,347.9125,1
2017-04-03,HDFCBANK.NS,2017-04,2017,4,326.7799,358.3,3
2017-05-02,HDFCBANK.NS,2017-05,2017,5,351.2679,385.15,2
2017-06-01,HDFCBANK.NS,2017-06,2017,6,371.3325,407.15,1
2017-07-03,HDFCBANK.NS,2017-07,2017,7,380.6856,414.65,3
2017-08-01,HDFCBANK.NS,2017-08,2017,8,412.4974,449.3,1
2017-09-01,HDFCBANK.NS,2017-09,2017,9,405.7035,441.9,1
2017-10-03,HDFCBANK.NS,2017-10,2017,10,415.1713,452.2125,3
2017-11-01,HDFCBANK.NS,2017-11,2017,11,418.0059,455.3,1
2017-12-01,HDFCBANK.NS,2017-12,2017,12,424.203,462.05,1
2018-01-01,HDFCBANK.NS,2018-01,2018,1,425.649,463.625,1
2018-02-01,HDFCBANK.NS,2018-02,2018,2,457.0133,497.7875,1
2018-03-01,HDFCBANK.NS,2018-03,2018,3,430.205,468.5875,1
2018-04-02,HDFCBANK.NS,2018-04,2018,4,443.2534,482.8,2
2018-05-02,HDFCBANK.NS,2018-05,2018,5,452.0441,492.375,2
2018-06-01,HDFCBANK.NS,2018-06,2018,6,487.5238,527.65,1
2018-07-02,HDFCBANK.NS,2018-07,2018,7,478.8964,518.3125,2
2018-08-01,HDFCBANK.NS,2018-08,2018,8,498.6343,539.675,1
2018-09-03,HDFCBANK.NS,2018-09,2018,9,479.3122,518.7625,3
2018-10-01,HDFCBANK.NS,2018-10,2018,10,470.165,508.8625,1
2018-11-01,HDFCBANK.NS,2018-11,2018,11,441.6958,478.05,1
2018-12-03,HDFCBANK.NS,2018-12,2018,12,488.1475,528.325,3
2019-01-01,HDFCBANK.NS,2019-01,2019,1,496.1859,537.025,1
2019-02-01,HDFCBANK.NS,2019-02,2019,2,482.8694,522.6125,1
2019-03-01,HDFCBANK.NS,2019-03,2019,3,481.2294,520.8375,1
2019-04-01,HDFCBANK.NS,2019-04,2019,4,533.9986,577.95,1
2019-05-02,HDFCBANK.NS,2019-05,2019,5,544.1622,588.95,2
2019-06-03,HDFCBANK.NS,2019-06,2019,6,567.5612,614.275,3
2019-07-01,HDFCBANK.NS,2019-07,2019,7,577.7014,621.3875,1
2019-08-01,HDFCBANK.NS,2019-08,2019,8,517.5486,555.45,1
2019-09-03,HDFCBANK.NS,2019-09,2019,9,515.0214,552.7375,3
2019-10-01,HDFCBANK.NS,2019-10,2019,10,581.7939,624.4,1
2019-11-01,HDFCBANK.NS,2019-11,2019,11,577.7175,620.025,1
2019-12-02,HDFCBANK.NS,2019-12,2019,12,589.6906,632.875,2
2020-01-01,HDFCBANK.NS,2020-01,2020,1,595.6772,639.3,1
2020-02-03,HDFCBANK.NS,2020-02,2020,2,555.7045,596.4,3
2020-03-02,HDFCBANK.NS,2020-03,2020,3,549.5549,589.8,2
2020-04-01,HDFCBANK.NS,2020-04,2020,4,386.5193,414.825,1
2020-05-04,HDFCBANK.NS,2020-05,2020,5,430.0094,461.5,4
2020-06-01,HDFCBANK.NS,2020-06,2020,6,460.1288,493.825,1
2020-07-01,HDFCBANK.NS,2020-07,2020,7,505.296,542.3,1
2020-08-03,HDFCBANK.NS,2020-08,2020,8,466.8142,501.0,3
2020-09-01,HDFCBANK.NS,2020-09,2020,9,525.1893,563.65,1
2020-10-01,HDFCBANK.NS,2020-10,2020,10,515.7085,553.475,1
2020-11-02,HDFCBANK.NS,2020-11,2020,11,566.1635,607.625,2
2020-12-01,HDFCBANK.NS,2020-12,2020,12,667.7493,716.65,1
2021-01-01,HDFCBANK.NS,2021-01,2021,1,663.9056,712.525,1
2021-02-01,HDFCBANK.NS,2021-02,2021,2,687.9918,738.375,1
2021-03-01,HDFCBANK.NS,2021-03,2021,3,726.2641,779.45,1
2021-04-01,HDFCBANK.NS,2021-04,2021,4,692.6506,743.375,1
2021-05-03,HDFCBANK.NS,2021-05,2021,5,658.9674,707.225,3
2021-06-01,HDFCBANK.NS,2021-06,2021,6,704.2744,755.85,1
2021-07-01,HDFCBANK.NS,2021-07,2021,7,695.6484,743.375,1
2021-08-02,HDFCBANK.NS,2021-08,2021,8,665.6561,711.325,2
2021-09-01,HDFCBANK.NS,2021-09,2021,9,738.8589,789.55,1
2021-10-01,HDFCBANK.NS,2021-10,2021,10,740.5433,791.35,1
2021-11-01,HDFCBANK.NS,2021-11,2021,11,751.1179,802.65,1
2021-12-01,HDFCBANK.NS,2021-12,2021,12,704.0238,752.325,1
2022-01-03,HDFCBANK.NS,2022-01,2022,1,711.0424,759.825,3
2022-02-01,HDFCBANK.NS,2022-02,2022,2,700.4444,748.5,1
2022-03-02,HDFCBANK.NS,2022-03,2022,3,643.0098,687.125,2
2022-04-01,HDFCBANK.NS,2022-04,2022,4,704.6555,753.0,1
2022-05-02,HDFCBANK.NS,2022-05,2022,5,656.7894,701.85,2
2022-06-01,HDFCBANK.NS,2022-06,2022,6,660.2369,697.425,1
2022-07-01,HDFCBANK.NS,2022-07,2022,7,640.7827,676.875,1
2022-08-01,HDFCBANK.NS,2022-08,2022,8,684.5192,723.075,1
2022-09-01,HDFCBANK.NS,2022-09,2022,9,696.826,736.075,1
2022-10-03,HDFCBANK.NS,2022-10,2022,10,668.9227,706.6,3
2022-11-01,HDFCBANK.NS,2022-11,2022,11,716.2802,756.625,1
2022-12-01,HDFCBANK.NS,2022-12,2022,12,766.5725,809.75,1
2023-01-02,HDFCBANK.NS,2023-01,2023,1,770.9271,814.35,2
2023-02-01,HDFCBANK.NS,2023-02,2023,2,770.3829,813.775,1
2023-03-01,HDFCBANK.NS,2023-03,2023,3,756.4194,799.025,1
2023-04-03,HDFCBANK.NS,2023-04,2023,4,762.3362,805.275,3
2023-05-02,HDFCBANK.NS,2023-05,2023,5,798.6412,843.625,2
2023-06-01,HDFCBANK.NS,2023-06,2023,6,767.9426,802.0,1
2023-07-03,HDFCBANK.NS,2023-07,2023,7,823.3839,859.9,3
2023-08-01,HDFCBANK.NS,2023-08,2023,8,795.8307,831.125,1
2023-09-01,HDFCBANK.NS,2023-09,2023,9,753.9147,787.35,1
2023-10-03,HDFCBANK.NS,2023-10,2023,10,722.0049,754.025,3
2023-11-01,HDFCBANK.NS,2023-11,2023,11,705.9422,737.25,1
2023-12-01,HDFCBANK.NS,2023-12,2023,12,744.6746,777.7,1
2024-01-01,HDFCBANK.NS,2024-01,2024,1,812.9946,849.05,1
2024-02-01,HDFCBANK.NS,2024-02,2024,2,702.0403,733.175,1
2024-03-01,HDFCBANK.NS,2024-03,2024,3,684.9962,715.375,1
2024-04-01,HDFCBANK.NS,2024-04,2024,4,704.0272,735.25,1
2024-05-02,HDFCBANK.NS,2024-05,2024,5,733.591,766.125,2
2024-06-03,HDFCBANK.NS,2024-06,2024,6,762.9965,786.1,3
2024-07-01,HDFCBANK.NS,2024-07,2024,7,827.5421,852.6,1
2024-08-01,HDFCBANK.NS,2024-08,2024,8,795.3178,819.4,1
2024-09-02,HDFCBANK.NS,2024-09,2024,9,789.5669,813.475,2
2024-10-01,HDFCBANK.NS,2024-10,2024,10,837.7335,863.1,1
2024-11-01,HDFCBANK.NS,2024-11,2024,11,843.1204,868.65,1
2024-12-02,HDFCBANK.NS,2024-12,2024,12,875.8299,902.35,2
2025-01-01,HDFCBANK.NS,2025-01,2025,1,865.1774,891.375,1
2025-02-01,HDFCBANK.NS,2025-02,2025,2,820.6264,845.475,1
2025-03-03,HDFCBANK.NS,2025-03,2025,3,825.7707,850.775,3
2025-04-01,HDFCBANK.NS,2025-04,2025,4,857.9464,883.925,1
2025-05-02,HDFCBANK.NS,2025-05,2025,5,932.7076,960.95,2
2025-06-02,HDFCBANK.NS,2025-06,2025,6,937.6577,966.05,2
2025-07-01,HDFCBANK.NS,2025-07,2025,7,987.2245,1006.05,1
2025-08-01,HDFCBANK.NS,2025-08,2025,8,989.7304,1006.1,1
2025-09-01,HDFCBANK.NS,2025-09,2025,9,935.1334,950.6,1
2025-10-01,HDFCBANK.NS,2025-10,2025,10,949.545,965.25,1
2025-11-03,HDFCBANK.NS,2025-11,2025,11,976.4993,992.65,3
2025-12-01,HDFCBANK.NS,2025-12,2025,12,985.7955,1002.1,1
2026-01-01,HDFCBANK.NS,2026-01,2026,1,975.0237,991.15,1
2026-02-02,HDFCBANK.NS,2026-02,2026,2,912.9995,928.1,2
2026-03-02,HDFCBANK.NS,2026-03,2026,3,865.0919,879.4,2
2026-04-01,HDFCBANK.NS,2026-04,2026,4,730.1733,742.25,1
2026-05-01,HDFCBANK.NS,2026-05,2026,5,759.1442,771.7,1
2026-06-01,HDFCBANK.NS,2026-06,2026,6,730.616,742.7,1
2026-07-01,HDFCBANK.NS,2026-07,2026,7,796.15,796.15,1
2026-08-03,HDFCBANK.NS,2026-08,2026,8,753.0,753.0,3
2026-09-01,HDFCBANK.NS,2026-09,2026,9,711.9,711.9,1
2010-01-04,ICICIBANK.NS,2010-01,2010,1,132.2383,159.9454,4
2010-02-01,ICICIBANK.NS,2010-02,2010,2,125.6392,151.9636,1
2010-03-02,ICICIBANK.NS,2010-03,2010,3,134.8614,163.1182,2
2010-04-01,ICICIBANK.NS,2010-04,2010,4,143.2043,173.2091,1
2010-05-03,ICICIBANK.NS,2010-05,2010,5,140.8367,170.3455,3
2010-06-01,ICICIBANK.NS,2010-06,2010,6,125.9624,152.3546,1
2010-07-01,ICICIBANK.NS,2010-07,2010,7,128.3565,152.9909,1
2010-08-02,ICICIBANK.NS,2010-08,2010,8,143.3208,170.8273,2
2010-09-01,ICICIBANK.NS,2010-09,2010,9,151.7793,180.9091,1
2010-10-01,ICICIBANK.NS,2010-10,2010,10,173.1657,206.4,1
2010-11-01,ICICIBANK.NS,2010-11,2010,11,187.9318,224.0,1
2010-12-01,ICICIBANK.NS,2010-12,2010,12,178.0852,212.2636,1
2011-01-03,ICICIBANK.NS,2011-01,2011,1,174.6377,208.1545,3
2011-02-01,ICICIBANK.NS,2011-02,2011,2,151.7488,180.8727,1
2011-03-01,ICICIBANK.NS,2011-03,2011,3,156.5387,186.5818,1
2011-04-01,ICICIBANK.NS,2011-04,2011,4,168.2386,200.5273,1
2011-05-02,ICICIBANK.NS,2011-05,2011,5,167.5369,199.6909,2
2011-06-01,ICICIBANK.NS,2011-06,2011,6,165.4624,197.2182,1
2011-07-01,ICICIBANK.NS,2011-07,2011,7,169.1944,199.0636,1
2011-08-01,ICICIBANK.NS,2011-08,2011,8,161.5448,190.0636,1
2011-09-02,ICICIBANK.NS,2011-09,2011,9,137.0972,161.3,2
2011-10-03,ICICIBANK.NS,2011-10,2011,10,129.6717,152.5636,3
2011-11-01,ICICIBANK.NS,2011-11,2011,11,138.3103,162.7273,1
2011-12-01,ICICIBANK.NS,2011-12,2011,12,117.7801,138.5727,1
2012-01-02,ICICIBANK.NS,2012-01,2012,1,107.6425,126.6455,2
2012-02-01,ICICIBANK.NS,2012-02,2012,2,137.5221,161.8,1
2012-03-01,ICICIBANK.NS,2012-03,2012,3,136.5331,160.6364,1
2012-04-02,ICICIBANK.NS,2012-04,2012,4,137.6071,161.9,2
2012-05-02,ICICIBANK.NS,2012-05,2012,5,136.309,160.3727,2
2012-06-01,ICICIBANK.NS,2012-06,2012,6,123.2905,142.1273,1
